longitude;latitude;ADG443_NN;CHL_NN;CHL_OC4ME;IWV;KD490_M07;PAR;T865;TSM_NN;aphy_443;bbp_443
10.1722210000;57.9912950000;0.18356;1.49014;1.85232;9.30000;0.13610;1477.16541;0.03780;1.37393;0.04215;0.00695
10.1716030000;57.9887300000;0.23025;1.92072;1.72274;9.90000;0.13985;1443.70081;0.03780;1.76472;0.03975;0.00656
10.1709840000;57.9861650000;0.21030;1.78636;1.85232;9.90000;0.13610;1483.85828;0.03780;1.76472;0.07758;0.00852
10.1703650000;57.9836010000;0.23025;1.85232;1.85232;9.60000;0.13985;1463.77954;0.03150;1.62345;0.04157;0.00661
10.1697460000;57.9810360000;0.19207;1.66139;1.66139;9.90000;0.12890;1463.77954;0.03780;1.69261;0.06208;0.00714
10.1691280000;57.9784710000;0.17543;1.49014;1.78636;9.30000;0.13245;1483.85828;0.04409;1.37393;0.06380;0.00690
10.1781980000;57.9752300000;0.18356;1.72274;1.49014;9.30000;0.12207;1497.24414;0.03780;1.69261;0.05603;0.00680
10.1775760000;57.9726650000;0.24093;2.06519;1.72274;9.30000;0.13985;1483.85828;0.03150;1.69261;0.04852;0.00652
10.1769550000;57.9701010000;0.24093;1.99165;1.66139;9.30000;0.13245;1490.55115;0.03780;1.62345;0.03355;0.00651
10.1763330000;57.9675360000;0.21030;1.78636;1.85232;8.70000;0.13610;1497.24414;0.03150;1.69261;0.03071;0.00676
10.1757110000;57.9649720000;0.19207;1.60223;1.66139;9.90000;0.13610;1443.70081;0.03780;1.49349;0.03523;0.00619
10.1750900000;57.9624070000;0.21030;1.78636;1.60223;9.90000;0.13610;1457.08667;0.04409;1.62345;0.04066;0.00641
10.1744680000;57.9598420000;0.24093;1.92072;1.78636;9.90000;0.13610;1437.00793;0.03150;1.69261;0.03268;0.00692
10.1738460000;57.9572780000;0.17543;1.54517;1.85232;10.50000;0.13610;1430.31494;0.03780;1.43246;0.07236;0.00790
10.1732250000;57.9547130000;0.25210;2.06519;2.14145;10.20000;0.14767;1430.31494;0.03150;1.76472;0.02915;0.00755
10.1726030000;57.9521490000;0.24093;2.14145;1.78636;9.60000;0.14371;1463.77954;0.03780;1.83990;0.03666;0.00670
10.1719820000;57.9495840000;0.23025;1.92072;1.78636;9.90000;0.13245;1437.00793;0.03150;1.62345;0.02975;0.00757
10.1713600000;57.9470200000;0.18356;1.66139;1.54517;10.50000;0.13985;1437.00793;0.03780;1.62345;0.06034;0.00676
10.1804130000;57.9437800000;0.22005;1.72274;1.66139;9.90000;0.13610;1450.39368;0.03780;1.62345;0.04223;0.00670
10.1797910000;57.9412160000;0.17543;1.54517;1.54517;9.90000;0.12544;1457.08667;0.04409;1.49349;0.05676;0.00709
10.1791690000;57.9386510000;0.18356;1.60223;1.85232;9.60000;0.14371;1470.47241;0.04409;1.62345;0.05352;0.00735
10.1785470000;57.9360870000;0.19207;1.60223;1.78636;9.90000;0.14371;1470.47241;0.03780;1.62345;0.06546;0.00742
10.1779250000;57.9335220000;0.17543;1.49014;1.85232;9.30000;0.13610;1483.85828;0.04409;1.43246;0.03282;0.00755
10.1773030000;57.9309570000;0.22005;1.85232;1.85232;9.60000;0.13610;1483.85828;0.04409;1.76472;0.06560;0.00763
10.1766810000;57.9283930000;0.23025;1.92072;1.60223;9.60000;0.12890;1477.16541;0.04409;1.83990;0.06088;0.00751
10.1857190000;57.9251530000;0.20098;1.60223;1.78636;9.60000;0.13610;1470.47241;0.03780;1.55711;0.04345;0.00723
10.1850970000;57.9225890000;0.20098;1.66139;1.85232;9.30000;0.13610;1477.16541;0.03780;1.76472;0.05163;0.00778
10.1844750000;57.9200240000;0.21030;1.72274;1.66139;9.30000;0.12890;1477.16541;0.03780;1.62345;0.05779;0.00716
10.1838520000;57.9174600000;0.21030;1.72274;1.78636;9.60000;0.13245;1477.16541;0.04409;1.76472;0.04108;0.00778
10.1832290000;57.9148930000;0.23025;1.99165;1.66139;10.20000;0.12890;1450.39368;0.03780;1.91828;0.05600;0.00741
10.1826070000;57.9123280000;0.18356;1.49014;1.72274;10.50000;0.14371;1403.54333;0.03780;1.43246;0.04418;0.00711
10.1819840000;57.9097630000;0.22005;1.72274;1.72274;10.80000;0.13245;1390.15747;0.03780;1.62345;0.05819;0.00753
10.1813610000;57.9071980000;0.22005;1.72274;1.72274;10.50000;0.13985;1403.54333;0.03780;1.69261;0.03987;0.00709
10.1903860000;57.9039580000;0.25210;1.99165;1.54517;10.20000;0.13610;1437.00793;0.03780;1.83990;0.03763;0.00663
10.1897620000;57.9013930000;0.18356;1.43708;1.54517;10.20000;0.13245;1423.62207;0.03780;1.37393;0.05332;0.00681
10.1891390000;57.8988290000;0.19207;1.43708;1.54517;10.50000;0.12544;1457.08667;0.03780;1.49349;0.06107;0.00842
10.1885160000;57.8962640000;0.20098;1.66139;1.60223;10.80000;0.12544;1437.00793;0.03780;1.69261;0.06314;0.00824
10.1878930000;57.8936990000;0.19207;1.43708;1.43708;11.10000;0.12207;1383.46460;0.04409;1.43246;0.05195;0.00750
10.1872700000;57.8911340000;0.18356;1.38590;1.72274;11.10000;0.13245;1383.46460;0.04409;1.37393;0.04455;0.00789
10.1866470000;57.8885690000;0.19207;1.49014;1.66139;11.10000;0.13610;1376.77173;0.04409;1.43246;0.05959;0.00721
10.1956590000;57.8853290000;0.18356;1.43708;1.60223;10.50000;0.12544;1450.39368;0.03780;1.49349;0.06675;0.00887
10.1950350000;57.8827640000;0.19207;1.43708;1.49014;10.20000;0.12890;1450.39368;0.04409;1.37393;0.05211;0.00717
10.1944120000;57.8801990000;0.18356;1.43708;1.66139;10.80000;0.12890;1403.54333;0.03780;1.49349;0.05515;0.00763
10.1937880000;57.8776340000;0.19207;1.33655;1.66139;10.80000;0.12890;1390.15747;0.03780;1.31779;0.05441;0.00748
10.1931640000;57.8750690000;0.19207;1.49014;1.66139;11.10000;0.13610;1383.46460;0.04409;1.55711;0.04186;0.00764
10.1925410000;57.8725050000;0.21030;1.60223;1.78636;11.10000;0.13245;1383.46460;0.04409;1.55711;0.06017;0.00775
10.1919170000;57.8699400000;0.17543;1.33655;1.60223;11.40000;0.12544;1356.69287;0.03780;1.31779;0.05373;0.00706
10.1912940000;57.8673750000;0.19207;1.43708;1.72274;11.10000;0.13985;1363.38586;0.03150;1.37393;0.06267;0.00710
10.2002890000;57.8641340000;0.21030;1.60223;1.72274;11.10000;0.12890;1370.07874;0.04409;1.62345;0.04313;0.00758
10.1996650000;57.8615700000;0.17543;1.28895;1.49014;11.10000;0.12207;1396.85046;0.04409;1.26394;0.05111;0.00745
10.1990410000;57.8590050000;0.19207;1.43708;1.72274;11.40000;0.13245;1370.07874;0.04409;1.43246;0.03620;0.00824
10.1984170000;57.8564400000;0.22005;1.66139;1.66139;11.70000;0.12890;1356.69287;0.04409;1.62345;0.03783;0.00795
10.1977930000;57.8538730000;0.20098;1.49014;1.72274;12.30000;0.13245;1329.92126;0.03780;1.49349;0.04117;0.00810
10.1971690000;57.8513080000;0.19207;1.38590;1.60223;11.70000;0.12544;1343.30713;0.04409;1.43246;0.05504;0.00829
10.1965460000;57.8487420000;0.19207;1.38590;1.72274;11.40000;0.13245;1383.46460;0.03780;1.43246;0.06311;0.00850
10.2055300000;57.8455010000;0.19207;1.33655;1.72274;10.80000;0.13245;1396.85046;0.03780;1.37393;0.05745;0.00792
10.2049060000;57.8429360000;0.18356;1.38590;1.66139;10.50000;0.12890;1403.54333;0.03780;1.43246;0.04042;0.00808
10.2042820000;57.8403710000;0.20098;1.38590;1.72274;10.50000;0.13245;1403.54333;0.03780;1.49349;0.03476;0.00834
10.2036590000;57.8378060000;0.19207;1.33655;1.72274;10.20000;0.13245;1423.62207;0.03780;1.37393;0.03724;0.00833
10.2030350000;57.8352410000;0.19207;1.38590;1.85232;10.20000;0.13610;1430.31494;0.03780;1.43246;0.03076;0.00864
10.2024110000;57.8326750000;0.19207;1.38590;1.60223;10.20000;0.12544;1437.00793;0.04409;1.49349;0.05782;0.00880
10.2017880000;57.8301100000;0.18356;1.28895;1.72274;10.20000;0.13245;1443.70081;0.04409;1.37393;0.04410;0.00807
10.2011640000;57.8275450000;0.18356;1.38590;1.54517;9.60000;0.12544;1470.47241;0.04409;1.49349;0.05013;0.00821
10.2101330000;57.8243040000;0.19207;1.28895;1.66139;9.60000;0.12890;1477.16541;0.03780;1.37393;0.02959;0.00835
10.2095090000;57.8217390000;0.20098;1.43708;1.78636;9.90000;0.13985;1450.39368;0.03780;1.55711;0.04453;0.00822
10.1992930000;57.8198500000;0.23025;1.72274;1.72274;9.90000;0.13610;1457.08667;0.03780;1.76472;0.03681;0.00760
10.1986700000;57.8172840000;0.19207;1.38590;1.66139;9.90000;0.12890;1450.39368;0.03780;1.37393;0.05546;0.00784
10.2076360000;57.8140430000;0.17543;1.24305;1.43708;9.90000;0.11880;1470.47241;0.03780;1.26394;0.04986;0.00785
10.2070120000;57.8114780000;0.21030;1.60223;1.78636;9.90000;0.13245;1457.08667;0.04409;1.69261;0.04005;0.00758
10.2063880000;57.8089130000;0.23025;1.72274;1.92072;9.90000;0.15174;1457.08667;0.04409;1.69261;0.04089;0.00739
10.2057640000;57.8063470000;0.18356;1.33655;1.99165;9.90000;0.13985;1450.39368;0.04409;1.37393;0.03922;0.00795
10.2051400000;57.8037820000;0.19207;1.49014;1.72274;9.90000;0.13245;1457.08667;0.03780;1.49349;0.03844;0.00720
10.2045160000;57.8012170000;0.19207;1.38590;1.66139;9.90000;0.13245;1450.39368;0.03780;1.37393;0.03337;0.00686
10.2038920000;57.7986520000;0.19207;1.43708;1.72274;10.20000;0.13245;1437.00793;0.04409;1.43246;0.05614;0.00723
10.2128440000;57.7954080000;0.19207;1.43708;1.66139;10.80000;0.12890;1410.23621;0.04409;1.49349;0.03926;0.00699
10.2122180000;57.7928430000;0.20098;1.49014;1.92072;10.80000;0.13985;1403.54333;0.04409;1.49349;0.03849;0.00717
10.2115930000;57.7902770000;0.22005;1.72274;1.85232;9.90000;0.14371;1450.39368;0.04409;1.62345;0.03714;0.00658
10.2109680000;57.7877120000;0.20098;1.38590;1.78636;9.60000;0.13245;1457.08667;0.03780;1.31779;0.03372;0.00691
10.2103420000;57.7851460000;0.20098;1.43708;1.85232;9.60000;0.13985;1477.16541;0.03780;1.43246;0.02146;0.00663
10.2097170000;57.7825810000;0.21030;1.54517;2.14145;9.00000;0.14371;1503.93701;0.03780;1.43246;0.03205;0.00730
10.2090920000;57.7800160000;0.18356;1.33655;1.66139;9.30000;0.13610;1510.62988;0.04409;1.26394;0.03644;0.00680
10.2084670000;57.7774500000;0.22005;1.54517;1.72274;9.60000;0.13985;1477.16541;0.04409;1.43246;0.01511;0.00665
10.2174070000;57.7742080000;0.19207;1.38590;1.92072;9.60000;0.13985;1483.85828;0.04409;1.31779;0.02649;0.00722
10.2167820000;57.7716420000;0.18356;1.33655;1.92072;9.00000;0.14767;1503.93701;0.04409;1.37393;0.04105;0.00735
10.2161560000;57.7690770000;0.20098;1.43708;1.85232;9.60000;0.13610;1463.77954;0.04409;1.37393;0.02780;0.00708
10.2155300000;57.7665120000;0.18356;1.24305;1.85232;9.60000;0.13610;1470.47241;0.05039;1.16276;0.02407;0.00752
10.2149050000;57.7639460000;0.18356;1.19878;1.85232;10.20000;0.13610;1443.70081;0.04409;1.16276;0.01440;0.00729
10.2142790000;57.7613810000;0.19207;1.28895;1.78636;9.90000;0.13985;1457.08667;0.04409;1.26394;0.02793;0.00699
10.2136530000;57.7588150000;0.18356;1.19878;1.66139;10.20000;0.12890;1450.39368;0.05039;1.16276;0.02337;0.00762
10.2225750000;57.7555730000;0.18356;1.19878;1.60223;9.60000;0.12890;1477.16541;0.04409;1.11525;0.00531;0.00638
10.2219490000;57.7530080000;0.18356;1.28895;1.72274;9.60000;0.13985;1477.16541;0.04409;1.26394;0.02927;0.00726
10.2213230000;57.7504420000;0.18356;1.24305;1.99165;9.60000;0.14371;1470.47241;0.04409;1.21230;0.02738;0.00772
10.2206970000;57.7478770000;0.18356;1.24305;1.66139;10.50000;0.12890;1443.70081;0.04409;1.21230;Invalid pos.;0.00000
10.2200710000;57.7453110000;0.18356;1.24305;1.78636;10.20000;0.13245;1437.00793;0.05039;1.21230;Invalid pos.;0.00000
10.2194450000;57.7427460000;0.17543;1.15609;1.38590;10.50000;0.12544;1416.92920;0.03780;1.06968;Invalid pos.;0.00000
10.2188190000;57.7401800000;0.17543;1.19878;1.49014;10.20000;0.12207;1463.77954;0.03780;1.16276;Invalid pos.;0.00000
10.2181930000;57.7376150000;0.18356;1.28895;1.43708;10.80000;0.12544;1416.92920;0.05039;1.21230;Invalid pos.;0.00000
10.2271040000;57.7343700000;0.17543;1.15609;1.54517;11.10000;0.12544;1370.07874;0.03780;1.11525;Invalid pos.;0.00000
10.2264770000;57.7318040000;0.17543;1.15609;1.78636;11.40000;0.13245;1363.38586;0.05039;1.06968;Invalid pos.;0.00000
10.2258510000;57.7292390000;0.18356;1.28895;1.72274;11.40000;0.13245;1390.15747;0.04409;1.21230;Invalid pos.;0.00000
10.2252250000;57.7266730000;0.17543;1.19878;1.72274;10.80000;0.13985;1390.15747;0.04409;1.11525;Invalid pos.;Invalid pos.
10.2245980000;57.7241080000;0.16765;1.11492;1.66139;11.10000;0.12890;1410.23621;0.04409;1.02597;Invalid pos.;0.00000
10.2239720000;57.7215420000;0.19207;1.33655;1.66139;10.80000;0.12890;1390.15747;0.03780;1.26394;Invalid pos.;Invalid pos.
10.2233460000;57.7189770000;0.17543;1.15609;1.78636;11.10000;0.13610;1383.46460;0.05039;1.06968;Invalid pos.;0.00000
10.2322430000;57.7157340000;0.16765;1.28895;1.85232;12.00000;0.13610;1363.38586;0.04409;1.16276;Invalid pos.;0.00000
10.2316170000;57.7131680000;0.16765;1.28895;1.78636;12.00000;0.13245;1363.38586;0.04409;1.16276;Invalid pos.;0.00000
10.2309900000;57.7106020000;0.16765;1.28895;1.78636;11.40000;0.13245;1383.46460;0.04409;1.16276;Invalid pos.;0.00000
10.2303630000;57.7080370000;0.20098;1.49014;1.78636;11.70000;0.14767;1390.15747;0.04409;1.31779;Invalid pos.;0.00000
10.2297360000;57.7054710000;0.16022;1.19878;1.72274;10.80000;0.13245;1403.54333;0.05039;1.02597;Invalid pos.;0.00000
10.2291100000;57.7029060000;0.17543;1.28895;1.85232;10.80000;0.13985;1423.62207;0.05039;1.16276;Invalid pos.;0.00000
10.2284830000;57.7003400000;0.16022;1.28895;1.72274;11.10000;0.13610;1416.92920;0.04409;1.16276;Invalid pos.;0.00000
10.2278560000;57.6977740000;0.16022;1.19878;1.92072;11.10000;0.15592;1396.85046;0.05039;1.02597;Invalid pos.;0.00000
10.2367370000;57.6945320000;0.16022;1.19878;2.14145;10.50000;0.14371;1430.31494;0.05039;1.02597;Invalid pos.;Invalid pos.
10.2361090000;57.6919660000;0.16022;1.24305;2.06519;11.10000;0.14371;1403.54333;0.05039;1.06968;Invalid pos.;0.00000
10.2354820000;57.6894000000;0.16765;1.24305;2.06519;10.80000;0.14767;1437.00793;0.04409;1.06968;Invalid pos.;0.00000
10.2348550000;57.6868350000;0.16765;1.38590;2.47572;10.50000;0.17384;1410.23621;0.05039;1.21230;Invalid pos.;Invalid pos.
10.2342280000;57.6842690000;0.16765;1.33655;2.30253;11.40000;0.17384;1376.77173;0.05669;1.16276;Invalid pos.;0.00000
10.2336010000;57.6817030000;0.15312;1.24305;2.06519;11.10000;0.15592;1403.54333;0.05669;1.02597;Invalid pos.;0.00000
10.2329740000;57.6791380000;0.16022;1.33655;1.92072;10.50000;0.15174;1450.39368;0.05039;1.16276;Invalid pos.;0.00000
10.2323470000;57.6765720000;0.16022;1.28895;3.19107;11.10000;0.19382;1396.85046;0.06299;1.06968;Invalid pos.;Invalid pos.
10.2317200000;57.6740040000;0.16765;1.38590;2.86215;11.40000;0.19916;1383.46460;0.05669;1.16276;Invalid pos.;Invalid pos.
10.2310930000;57.6714390000;0.16022;1.28895;3.43110;10.20000;0.22817;1437.00793;0.05669;1.06968;Invalid pos.;Invalid pos.
10.2304660000;57.6688730000;0.15312;1.28895;2.86215;10.50000;0.22205;1416.92920;0.05669;1.06968;Invalid pos.;Invalid pos.
10.2393340000;57.6656300000;0.17543;1.38590;4.42251;10.50000;0.23447;1410.23621;0.05669;1.11525;Invalid pos.;Invalid pos.
10.2387070000;57.6630640000;0.16022;1.28895;4.26502;10.50000;0.23447;1437.00793;0.05669;1.02597;Invalid pos.;Invalid pos.
10.2380790000;57.6604990000;0.15312;1.28895;3.82540;10.50000;0.19916;1450.39368;0.05039;1.06968;Invalid pos.;0.00000
10.2374520000;57.6579330000;0.14634;1.24305;3.43110;11.10000;0.21610;1403.54333;0.05669;0.98405;Invalid pos.;Invalid pos.
10.2368250000;57.6553680000;0.16022;1.38590;4.75516;11.40000;0.29949;1390.15747;0.05669;1.11525;Invalid pos.;Invalid pos.
10.2361970000;57.6528020000;0.16022;1.38590;4.26502;12.60000;0.27602;1383.46460;0.05669;1.16276;Invalid pos.;Invalid pos.
10.2355700000;57.6502370000;0.19207;1.54517;8.80809;13.50000;0.35257;1416.92920;0.05039;0.98405;Invalid pos.;Invalid pos.
10.2349430000;57.6476710000;0.16022;1.33655;7.34754;13.50000;0.32495;1423.62207;0.06299;1.06968;Invalid pos.;Invalid pos.
10.2437940000;57.6444280000;0.17543;1.28895;8.49442;12.90000;0.36229;1383.46460;0.05669;1.06968;Invalid pos.;Invalid pos.
10.2431660000;57.6418620000;0.18356;1.33655;8.80809;13.80000;0.40392;1430.31494;0.04409;1.11525;Invalid pos.;Invalid pos.
10.2425390000;57.6392960000;0.22005;1.60223;7.34754;14.40000;0.36229;1463.77954;0.04409;1.26394;Invalid pos.;Invalid pos.
10.2419110000;57.6367310000;0.25210;1.85232;7.34754;14.70000;0.34311;1483.85828;0.04409;1.43246;Invalid pos.;Invalid pos.
10.2412830000;57.6341650000;0.23025;1.78636;8.80809;15.90000;0.38254;1503.93701;0.04409;1.55711;Invalid pos.;Invalid pos.
10.2406550000;57.6316000000;0.27602;2.06519;9.82033;16.20000;0.36229;1503.93701;0.04409;1.69261;Invalid pos.;Invalid pos.
10.2406550000;57.6316000000;0.27602;2.14145;9.82033;16.20000;0.37228;1503.93701;0.04409;1.69261;Invalid pos.;Invalid pos.
10.2305540000;57.6297120000;0.23025;1.72274;10.55898;16.50000;0.42650;1503.93701;0.04409;1.55711;Invalid pos.;Invalid pos.
10.2305540000;57.6297120000;0.23025;1.72274;10.55898;16.20000;0.42650;1503.93701;0.04409;1.55711;Invalid pos.;Invalid pos.
10.2210680000;57.6303900000;0.22005;1.72274;14.11258;15.60000;0.73475;1497.24414;0.05039;1.49349;Invalid pos.;Invalid pos.
10.2210680000;57.6303900000;0.22005;1.72274;14.63371;15.60000;0.73475;1497.24414;0.05039;1.49349;Invalid pos.;Invalid pos.
10.2204420000;57.6278240000;0.20098;1.54517;13.61000;16.50000;0.51594;1497.24414;0.05039;1.31779;Invalid pos.;Invalid pos.
10.2109530000;57.6285020000;0.18356;1.49014;25.21011;15.60000;0.96439;1503.93701;0.06299;1.21230;Invalid pos.;Invalid pos.
10.2109530000;57.6285020000;0.18356;1.49014;25.21011;14.40000;0.96439;1470.47241;0.06299;1.21230;Invalid pos.;Invalid pos.
10.2008280000;57.6266140000;0.22005;1.72274;36.22890;13.20000;0.91333;1396.85046;0.05669;1.37393;Invalid pos.;Invalid pos.
10.2008280000;57.6266140000;0.22005;1.72274;37.56671;12.00000;0.91333;1316.53540;0.05669;1.37393;Invalid pos.;Invalid pos.
10.1913190000;57.6272910000;0.18356;1.43708;25.21011;11.10000;0.93851;1370.07874;0.06299;1.16276;Invalid pos.;Invalid pos.
10.1913190000;57.6272910000;0.18356;1.43708;25.21011;11.40000;0.96439;1363.38586;0.06299;1.16276;Invalid pos.;Invalid pos.
10.1811820000;57.6254020000;0.20098;1.60223;31.33740;11.10000;2.12213;1363.38586;0.05039;1.26394;Invalid pos.;Invalid pos.
10.1811820000;57.6254020000;0.20098;1.60223;31.33740;11.70000;2.12213;1329.92126;0.05039;1.31779;Invalid pos.;Invalid pos.
10.1716560000;57.6260800000;0.22005;1.72274;64.71778;11.70000;2.43123;1323.22839;0.05039;1.21230;Invalid pos.;Invalid pos.
10.1710340000;57.6235140000;0.22005;1.66139;40.39236;12.00000;1.04637;1323.22839;0.05669;1.31779;Invalid pos.;Invalid pos.
10.1615040000;57.6241910000;0.20098;1.60223;55.97982;11.70000;1.01830;1350.00000;0.06929;1.21230;Invalid pos.;Invalid pos.
10.1615040000;57.6241910000;0.20098;1.60223;55.97982;11.70000;1.04637;1363.38586;0.06929;1.21230;Invalid pos.;Invalid pos.
10.1519650000;57.6248680000;0.20098;1.60223;41.88391;11.70000;2.30253;1356.69287;0.06929;1.21230;Invalid pos.;Invalid pos.
10.1513430000;57.6223000000;0.18356;1.49014;67.10759;12.60000;4.42251;1363.38586;0.06929;1.16276;Invalid pos.;Invalid pos.
10.1417960000;57.6229760000;0.25210;2.14145;58.04696;12.60000;1.13532;1390.15747;0.06929;1.37393;Invalid pos.;Invalid pos.
10.1417960000;57.6229760000;0.25210;2.14145;58.04696;12.90000;1.13532;1390.15747;0.06929;1.37393;Invalid pos.;Invalid pos.
10.1411750000;57.6204110000;0.20098;1.54517;100.00000;12.90000;2.78536;1396.85046;0.07559;1.16276;Invalid pos.;Invalid pos.
10.1316220000;57.6210870000;0.26379;2.22053;53.98629;12.30000;2.36601;1370.07874;0.06929;1.49349;Invalid pos.;Invalid pos.
10.1316220000;57.6210870000;0.26379;2.30253;53.98629;12.00000;2.36601;1350.00000;0.06929;1.49349;Invalid pos.;Invalid pos.
10.1220570000;57.6217640000;0.20098;1.66139;25.21011;11.10000;1.04637;1403.54333;0.06299;1.26394;Invalid pos.;Invalid pos.
10.1214370000;57.6191980000;0.18356;1.49014;58.04696;11.40000;2.00978;1383.46460;0.06929;1.21230;Invalid pos.;Invalid pos.
10.1118660000;57.6198750000;0.18356;1.54517;62.41307;11.10000;4.54444;1376.77173;0.06929;1.16276;Invalid pos.;Invalid pos.
10.1118660000;57.6198750000;0.18356;1.54517;62.41307;11.40000;4.66973;1370.07874;0.06929;1.16276;Invalid pos.;Invalid pos.
10.1016700000;57.6179850000;0.19207;1.49014;18.19041;12.60000;0.69586;1383.46460;0.06299;1.16276;Invalid pos.;Invalid pos.
10.1016700000;57.6179850000;0.19207;1.49014;18.19041;12.30000;0.69586;1376.77173;0.06299;1.16276;Invalid pos.;Invalid pos.
10.0920840000;57.6186610000;0.20098;1.54517;37.56671;11.70000;1.66139;1336.61414;0.06299;1.21230;Invalid pos.;Invalid pos.
10.0920840000;57.6186610000;0.20098;1.54517;38.95392;11.40000;1.66139;1350.00000;0.06299;1.21230;Invalid pos.;Invalid pos.
10.0818740000;57.6167710000;0.24093;1.92072;52.06375;11.10000;1.30069;1376.77173;0.06299;1.55711;Invalid pos.;Invalid pos.
10.0818740000;57.6167710000;0.25210;1.92072;52.06375;11.10000;1.30069;1383.46460;0.06299;1.55711;Invalid pos.;Invalid pos.
10.0722680000;57.6174470000;0.22005;1.78636;26.14104;10.80000;0.96439;1396.85046;0.06299;1.49349;Invalid pos.;Invalid pos.
10.0716510000;57.6148820000;0.25210;1.92072;30.22143;11.40000;0.88883;1370.07874;0.06929;1.62345;Invalid pos.;Invalid pos.
10.0716510000;57.6148820000;0.25210;1.92072;30.22143;11.70000;0.91333;1350.00000;0.06929;1.62345;Invalid pos.;Invalid pos.
10.0620410000;57.6155570000;0.26379;2.14145;16.91790;12.00000;0.75501;1336.61414;0.07559;1.76472;Invalid pos.;Invalid pos.
10.0620410000;57.6155570000;0.26379;2.14145;16.91790;12.30000;0.75501;1350.00000;0.07559;1.76472;Invalid pos.;Invalid pos.
10.0518070000;57.6136670000;0.24093;1.85232;16.91790;12.30000;0.81919;1363.38586;0.06929;1.62345;Invalid pos.;Invalid pos.
10.0518070000;57.6136670000;0.24093;1.85232;16.91790;12.00000;0.81919;1350.00000;0.06929;1.62345;Invalid pos.;Invalid pos.
10.0421820000;57.6143420000;0.24093;1.78636;18.19041;12.30000;0.62413;1356.69287;0.07559;1.49349;Invalid pos.;Invalid pos.
10.0415670000;57.6117760000;0.33089;2.66193;22.61157;12.60000;1.26579;1356.69287;0.06929;1.83990;Invalid pos.;Invalid pos.
10.0319340000;57.6124510000;0.30221;2.38755;24.31234;12.30000;1.01830;1350.00000;0.06929;1.83990;Invalid pos.;Invalid pos.
10.0319340000;57.6124510000;0.30221;2.38755;24.31234;12.30000;1.04637;1356.69287;0.06929;1.83990;Invalid pos.;Invalid pos.
10.0222900000;57.6131260000;0.26379;2.14145;30.22143;12.30000;1.10486;1329.92126;0.06299;1.76472;Invalid pos.;Invalid pos.
10.0216770000;57.6105610000;0.25210;2.22053;37.56671;11.40000;1.33655;1383.46460;0.06929;1.69261;Invalid pos.;Invalid pos.
10.0120260000;57.6112350000;0.30221;2.56714;27.10634;11.10000;1.04637;1403.54333;0.06929;1.83990;Invalid pos.;Invalid pos.
10.0120260000;57.6112350000;0.30221;2.56714;27.10634;10.80000;1.04637;1410.23621;0.06929;1.83990;Invalid pos.;Invalid pos.
10.0017550000;57.6093450000;0.22005;1.72274;62.41307;11.10000;2.24075;1390.15747;0.07559;1.43246;Invalid pos.;Invalid pos.
10.0017550000;57.6093450000;0.22005;1.72274;62.41307;11.10000;2.24075;1383.46460;0.07559;1.43246;Invalid pos.;Invalid pos.
10.0017550000;57.6093450000;0.22005;1.72274;62.41307;11.40000;2.24075;1370.07874;0.07559;1.43246;Invalid pos.;Invalid pos.
9.9920900000;57.6100190000;0.23025;1.78636;24.31234;11.40000;1.01830;1390.15747;0.06929;1.37393;Invalid pos.;Invalid pos.
9.9914790000;57.6074530000;0.26379;2.06519;58.04696;11.10000;1.10486;1396.85046;0.06929;1.49349;Invalid pos.;Invalid pos.
9.9818030000;57.6081270000;0.22005;1.72274;15.17408;11.10000;0.65902;1423.62207;0.05669;1.37393;Invalid pos.;Invalid pos.
9.9818030000;57.6081270000;0.22005;1.78636;15.17408;10.80000;0.67719;1430.31494;0.05669;1.37393;Invalid pos.;Invalid pos.
9.9715110000;57.6062360000;0.23025;1.72274;46.69725;10.80000;1.57344;1410.23621;0.07559;1.37393;Invalid pos.;Invalid pos.
9.9715110000;57.6062360000;0.23025;1.72274;48.42162;11.40000;1.57344;1376.77173;0.07559;1.37393;Invalid pos.;Invalid pos.
9.9618220000;57.6069100000;0.20098;1.54517;16.31543;11.70000;0.96439;1363.38586;0.06929;1.21230;Invalid pos.;Invalid pos.
9.9618220000;57.6069100000;0.20098;1.54517;16.31543;12.30000;0.96439;1363.38586;0.06929;1.21230;Invalid pos.;Invalid pos.
9.9515150000;57.6050180000;0.22005;1.72274;24.31234;13.20000;1.26579;1410.23621;0.07559;1.37393;Invalid pos.;Invalid pos.
9.9515150000;57.6050180000;0.22005;1.72274;25.21011;12.90000;1.26579;1390.15747;0.07559;1.37393;Invalid pos.;Invalid pos.
9.9418080000;57.6056910000;0.23025;1.92072;13.12533;12.60000;0.59109;1396.85046;0.05669;1.49349;Invalid pos.;Invalid pos.
9.9412010000;57.6031260000;0.26379;2.14145;69.58565;13.50000;2.00978;1403.54333;0.06299;1.55711;Invalid pos.;Invalid pos.
9.9314870000;57.6037990000;0.26379;2.06519;14.63371;13.50000;1.37339;1410.23621;0.06299;1.55711;Invalid pos.;Invalid pos.
9.9314870000;57.6037990000;0.26379;2.06519;15.17408;12.90000;1.37339;1390.15747;0.06299;1.62345;Invalid pos.;Invalid pos.
