longitude;latitude;ADG443_NN;CHL_OC4ME;KD490_M07;PAR;TSM_NN;aphy_443;bbp_443
9.9119450000;59.1310140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9119450000;59.1310140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9225100000;59.1303500000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9225100000;59.1303500000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9329640000;59.1296920000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9329640000;59.1296920000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9432860000;59.1290410000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9432860000;59.1290410000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9543980000;59.1283400000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9543980000;59.1283400000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9543980000;59.1283400000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9649790000;59.1276710000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9649790000;59.1276710000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9747840000;59.1270510000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9747840000;59.1270510000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9860380000;59.1263380000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9860380000;59.1263380000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9974470000;59.1256140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9974470000;59.1256140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9974470000;59.1256140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0077580000;59.1249590000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0077580000;59.1249590000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0180750000;59.1243020000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0180750000;59.1243020000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0288940000;59.1236130000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0288940000;59.1236130000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0386860000;59.1229890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0386860000;59.1229890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0386860000;59.1229890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0477350000;59.1224110000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0477350000;59.1224110000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0573430000;59.1217970000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0573430000;59.1217970000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0679200000;59.1211200000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0679200000;59.1211200000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0788480000;59.1204200000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0788480000;59.1204200000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0896260000;59.1197280000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0896260000;59.1197280000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0896260000;59.1197280000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1001670000;59.1190500000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1001670000;59.1190500000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1101000000;59.1184110000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1101000000;59.1184110000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1203940000;59.1177480000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1203940000;59.1177480000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1306280000;59.1170880000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1306280000;59.1170880000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1407880000;59.1164320000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1407880000;59.1164320000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1507990000;59.1157850000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1507990000;59.1157850000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1507990000;59.1157850000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1608470000;59.1151340000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1608470000;59.1151340000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1709680000;59.1144780000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1709680000;59.1144780000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1812620000;59.1138100000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1812620000;59.1138100000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1915740000;59.1131400000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1915740000;59.1131400000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2015320000;59.1124920000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2015320000;59.1124920000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2015320000;59.1124920000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2117930000;59.1118230000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2117930000;59.1118230000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2218940000;59.1111640000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2218940000;59.1111640000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2319610000;59.1105070000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2319610000;59.1105070000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2425050000;59.1098170000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2425050000;59.1098170000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2528780000;59.1091380000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2528780000;59.1091380000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2528780000;59.1091380000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2626910000;59.1084950000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2626910000;59.1084950000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2724370000;59.1078550000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2724370000;59.1078550000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2827610000;59.1071770000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2827610000;59.1071770000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2932190000;59.1064890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.2932190000;59.1064890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.3030710000;59.1058400000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.3030710000;59.1058400000;44.22515;Invalid pos.;Invalid pos.;Invalid pos.;196.81039;Invalid pos.;Invalid pos.
10.3030710000;59.1058400000;44.22515;Invalid pos.;Invalid pos.;Invalid pos.;196.81039;Invalid pos.;Invalid pos.
10.3130230000;59.1051840000;0.08888;10.55898;0.91333;1537.40161;0.09126;Invalid pos.;Invalid pos.
10.3130230000;59.1051840000;0.08888;10.55898;0.91333;1537.40161;0.09126;Invalid pos.;Invalid pos.
10.3231470000;59.1045150000;0.07086;3.55780;0.21030;1524.01575;0.94384;Invalid pos.;0.00000
10.3231470000;59.1045150000;0.07086;3.43110;0.21030;1524.01575;0.94384;Invalid pos.;0.00000
10.3332610000;59.1038460000;0.20098;Invalid pos.;Invalid pos.;1470.47241;1.06968;Invalid pos.;Invalid pos.
10.3332610000;59.1038460000;0.20098;Invalid pos.;Invalid pos.;1470.47241;1.06968;Invalid pos.;Invalid pos.
10.3433680000;59.1031770000;0.26379;Invalid pos.;Invalid pos.;1483.85828;0.54873;Invalid pos.;Invalid pos.
10.3433680000;59.1031770000;0.26379;Invalid pos.;Invalid pos.;1483.85828;0.54873;Invalid pos.;Invalid pos.
10.3534670000;59.1025080000;7.90019;Invalid pos.;Invalid pos.;1524.01575;1.26394;Invalid pos.;Invalid pos.
10.3534670000;59.1025080000;7.90019;Invalid pos.;Invalid pos.;1524.01575;1.21230;Invalid pos.;Invalid pos.
10.3635540000;59.1018390000;0.09300;3.55780;0.22205;1537.40161;1.21230;Invalid pos.;0.00000
10.3635540000;59.1018390000;0.09300;3.55780;0.22205;1537.40161;1.21230;Invalid pos.;0.00000
10.3736340000;59.1011690000;0.13985;8.80809;0.36229;1537.40161;0.16365;Invalid pos.;Invalid pos.
10.3736340000;59.1011690000;0.13985;8.80809;0.36229;1537.40161;0.16365;Invalid pos.;Invalid pos.
10.3736340000;59.1011690000;0.13985;8.80809;0.36229;1537.40161;0.16365;Invalid pos.;Invalid pos.
10.3837860000;59.1004940000;58.04696;14.11258;0.45034;1530.70874;213.93642;Invalid pos.;0.00000
10.3837860000;59.1004940000;58.04696;14.11258;0.45034;1530.70874;213.93642;Invalid pos.;0.00000
10.3940680000;59.0998090000;58.04696;Invalid pos.;Invalid pos.;Invalid pos.;232.55272;Invalid pos.;Invalid pos.
10.3940680000;59.0998090000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4042580000;59.0991300000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4042580000;59.0991300000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4140460000;59.0984760000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4140460000;59.0984760000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4240950000;59.0978050000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4240950000;59.0978050000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4340310000;59.0971400000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4340310000;59.0971400000;26.86172;36.22890;0.93851;1537.40161;31.39358;Invalid pos.;Invalid pos.
10.4439510000;59.0964750000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4439510000;59.0964750000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4439510000;59.0964750000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.4539590000;59.0958040000;25.67136;Invalid pos.;Invalid pos.;1517.32288;0.50481;Invalid pos.;Invalid pos.
10.4539590000;59.0958040000;25.67136;Invalid pos.;Invalid pos.;1517.32288;0.50481;Invalid pos.;Invalid pos.
10.4639590000;59.0951320000;0.07086;3.96666;0.22817;1537.40161;1.26394;Invalid pos.;0.00000
10.4639590000;59.0951320000;0.07086;3.96666;0.22817;1537.40161;1.26394;Invalid pos.;0.00000
10.4739500000;59.0944610000;0.16022;3.96666;0.19382;1530.70874;2.67829;Invalid pos.;0.00000
10.4739500000;59.0944610000;0.16022;3.96666;0.19382;1530.70874;2.67829;Invalid pos.;0.00000
10.4839340000;59.0937890000;9.47061;58.04696;10.00000;1544.09448;1.49349;Invalid pos.;Invalid pos.
10.4839340000;59.0937890000;9.47061;58.04696;10.00000;1544.09448;1.49349;Invalid pos.;Invalid pos.
10.4939100000;59.0931160000;53.01630;Invalid pos.;Invalid pos.;1517.32288;129.67747;Invalid pos.;Invalid pos.
10.4939100000;59.0931160000;53.01630;Invalid pos.;Invalid pos.;1517.32288;129.67747;Invalid pos.;Invalid pos.
10.5038750000;59.0924440000;0.26379;Invalid pos.;Invalid pos.;1517.32288;0.79878;Invalid pos.;Invalid pos.
10.5038750000;59.0924440000;0.26379;Invalid pos.;Invalid pos.;1530.70874;0.79878;Invalid pos.;Invalid pos.
10.5138320000;59.0917710000;0.18356;100.00000;10.00000;1477.16541;1.62345;Invalid pos.;Invalid pos.
10.5138320000;59.0917710000;0.18356;100.00000;10.00000;1483.85828;1.62345;Invalid pos.;Invalid pos.
10.5138320000;59.0917710000;0.18356;100.00000;10.00000;1450.39368;1.62345;Invalid pos.;Invalid pos.
10.5237800000;59.0910990000;0.17543;Invalid pos.;10.00000;1470.47241;1.26394;Invalid pos.;Invalid pos.
10.5237800000;59.0910990000;0.17543;Invalid pos.;10.00000;1483.85828;1.26394;Invalid pos.;Invalid pos.
10.5337190000;59.0904260000;0.17543;100.00000;10.00000;1477.16541;1.43246;Invalid pos.;Invalid pos.
10.5337190000;59.0904260000;0.17543;100.00000;10.00000;1477.16541;1.43246;Invalid pos.;Invalid pos.
10.5436530000;59.0897520000;0.16765;100.00000;7.61886;1450.39368;1.37393;Invalid pos.;Invalid pos.
10.5436530000;59.0897520000;0.16765;100.00000;7.41445;1356.69287;1.37393;Invalid pos.;Invalid pos.
10.5535730000;59.0890790000;0.17543;100.00000;Invalid pos.;1316.53540;1.55711;Invalid pos.;Invalid pos.
10.5535730000;59.0890790000;0.17543;100.00000;Invalid pos.;1343.30713;1.55711;Invalid pos.;Invalid pos.
10.5634880000;59.0884050000;0.19207;Invalid pos.;10.00000;1350.00000;1.49349;Invalid pos.;Invalid pos.
10.5634880000;59.0884050000;0.19207;Invalid pos.;10.00000;1329.92126;1.49349;Invalid pos.;Invalid pos.
10.5733940000;59.0877310000;0.17543;Invalid pos.;Invalid pos.;1396.85046;2.56886;Invalid pos.;Invalid pos.
10.5733940000;59.0877310000;0.17543;Invalid pos.;Invalid pos.;1443.70081;2.56886;Invalid pos.;Invalid pos.
10.5832880000;59.0870580000;0.21030;31.33740;4.07602;1503.93701;3.16469;Invalid pos.;Invalid pos.
10.5832880000;59.0870580000;0.21030;31.33740;3.86024;1510.62988;3.16469;Invalid pos.;Invalid pos.
10.5832880000;59.0870580000;0.20098;30.22143;3.75667;1510.62988;3.16469;Invalid pos.;Invalid pos.
10.5931770000;59.0863830000;0.16765;100.00000;2.78536;1503.93701;2.79239;Invalid pos.;Invalid pos.
10.5931770000;59.0863830000;0.16765;100.00000;2.71063;1497.24414;2.67829;Invalid pos.;Invalid pos.
10.6030550000;59.0857090000;0.17543;100.00000;10.00000;1477.16541;1.91828;Invalid pos.;Invalid pos.
10.6030550000;59.0857090000;0.17543;100.00000;10.00000;1457.08667;1.91828;Invalid pos.;Invalid pos.
10.6129260000;59.0850350000;0.25210;86.49836;Invalid pos.;1416.92920;3.16469;Invalid pos.;Invalid pos.
10.6129260000;59.0850350000;0.25210;83.41801;Invalid pos.;1403.54333;3.16469;Invalid pos.;Invalid pos.
10.6227870000;59.0843600000;0.17543;100.00000;8.72861;1410.23621;2.26665;Invalid pos.;Invalid pos.
10.6227870000;59.0843600000;0.17543;100.00000;8.49442;1410.23621;2.26665;Invalid pos.;Invalid pos.
10.6326360000;59.0836850000;0.20098;100.00000;10.00000;1403.54333;1.49349;Invalid pos.;Invalid pos.
10.6326360000;59.0836850000;0.20098;100.00000;10.00000;1410.23621;1.49349;Invalid pos.;Invalid pos.
10.6424710000;59.0830110000;0.16765;Invalid pos.;10.00000;1403.54333;2.46389;Invalid pos.;Invalid pos.
10.6424710000;59.0830110000;0.16765;Invalid pos.;10.00000;1390.15747;2.46389;Invalid pos.;Invalid pos.
10.6523040000;59.0823360000;0.17543;Invalid pos.;Invalid pos.;1396.85046;2.67829;Invalid pos.;Invalid pos.
10.6523040000;59.0823360000;0.17543;Invalid pos.;Invalid pos.;1410.23621;2.67829;Invalid pos.;Invalid pos.
10.6621330000;59.0816600000;0.16022;46.69725;10.00000;1443.70081;1.83990;Invalid pos.;Invalid pos.
10.6621330000;59.0816600000;0.16022;46.69725;10.00000;1470.47241;1.83990;Invalid pos.;Invalid pos.
10.6719510000;59.0809850000;0.17543;100.00000;10.00000;1483.85828;2.17404;Invalid pos.;Invalid pos.
10.6719510000;59.0809850000;0.17543;100.00000;10.00000;1483.85828;2.17404;Invalid pos.;Invalid pos.
10.6817620000;59.0803090000;0.18356;100.00000;10.00000;1470.47241;2.56886;Invalid pos.;Invalid pos.
10.6817620000;59.0803090000;0.18356;100.00000;10.00000;1437.00793;2.56886;Invalid pos.;Invalid pos.
10.6817620000;59.0803090000;0.18356;100.00000;10.00000;1403.54333;2.56886;Invalid pos.;Invalid pos.
10.6915660000;59.0796330000;0.21030;27.10634;1.49014;1437.00793;3.29952;Invalid pos.;Invalid pos.
10.6915660000;59.0796330000;0.21030;27.10634;1.49014;1437.00793;3.29952;Invalid pos.;Invalid pos.
10.7013610000;59.0789560000;0.18356;15.17408;1.04637;1450.39368;2.08520;Invalid pos.;Invalid pos.
10.7013610000;59.0789560000;0.18356;15.17408;1.01830;1490.55115;2.00000;Invalid pos.;Invalid pos.
10.7111460000;59.0782800000;0.21030;25.21011;4.66973;1497.24414;1.31779;Invalid pos.;Invalid pos.
10.7111460000;59.0782800000;0.21030;24.31234;4.54444;1470.47241;1.31779;Invalid pos.;Invalid pos.
10.7209230000;59.0776040000;0.18356;80.44736;1.45016;1450.39368;1.21230;Invalid pos.;Invalid pos.
10.7209230000;59.0776040000;0.18356;80.44736;1.45016;1423.62207;1.21230;Invalid pos.;Invalid pos.
10.7306920000;59.0769270000;0.19207;8.19192;0.88883;1396.85046;1.37393;Invalid pos.;Invalid pos.
10.7306920000;59.0769270000;0.19207;8.19192;0.88883;1396.85046;1.37393;Invalid pos.;Invalid pos.
10.7404530000;59.0762500000;0.23025;100.00000;4.18839;1390.15747;1.21230;Invalid pos.;Invalid pos.
10.7404530000;59.0762500000;0.23025;100.00000;4.07602;1403.54333;1.21230;Invalid pos.;Invalid pos.
10.7502050000;59.0755730000;0.19207;41.88391;5.96473;1437.00793;3.03538;Invalid pos.;Invalid pos.
10.7502050000;59.0755730000;0.19207;41.88391;5.80470;1457.08667;3.03538;Invalid pos.;Invalid pos.
10.7599470000;59.0748950000;0.22005;100.00000;Invalid pos.;1430.31494;1.37393;Invalid pos.;Invalid pos.
10.7599470000;59.0748950000;0.22005;100.00000;Invalid pos.;1416.92920;1.37393;Invalid pos.;Invalid pos.
10.7696850000;59.0742180000;0.20098;100.00000;10.00000;1423.62207;1.37393;Invalid pos.;Invalid pos.
10.7696850000;59.0742180000;0.20098;100.00000;10.00000;1423.62207;1.37393;Invalid pos.;Invalid pos.
10.7794100000;59.0735400000;0.22005;100.00000;10.00000;1443.70081;1.31779;Invalid pos.;Invalid pos.
10.7794100000;59.0735400000;0.22005;100.00000;10.00000;1470.47241;1.31779;Invalid pos.;Invalid pos.
10.7891280000;59.0728630000;0.20098;100.00000;Invalid pos.;1477.16541;1.69261;Invalid pos.;Invalid pos.
10.7891280000;59.0728630000;0.20098;100.00000;Invalid pos.;1477.16541;1.69261;Invalid pos.;Invalid pos.
10.7988410000;59.0721840000;0.19207;100.00000;10.00000;1470.47241;1.31779;Invalid pos.;Invalid pos.
10.7988410000;59.0721840000;0.19207;100.00000;10.00000;1477.16541;1.31779;Invalid pos.;Invalid pos.
10.7988410000;59.0721840000;0.19207;100.00000;10.00000;1483.85828;1.31779;Invalid pos.;Invalid pos.
10.8085410000;59.0715060000;0.20098;100.00000;10.00000;1483.85828;1.91828;Invalid pos.;Invalid pos.
10.8085410000;59.0715060000;0.20098;100.00000;10.00000;1483.85828;1.91828;Invalid pos.;Invalid pos.
10.8182360000;59.0708280000;0.12773;77.58250;5.96473;1483.85828;2.17404;Invalid pos.;Invalid pos.
10.8182360000;59.0708280000;0.12773;77.58250;5.80470;1483.85828;2.17404;Invalid pos.;Invalid pos.
